ID	Kingdom	Phylum	Fungal_Class	Order	Family	Genus
Aaosphaeria_arxii	Fungi	Ascomycota	Dothideomycetes	Pleosporales		Aaosphaeria
Absidia_glauca	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia
Absidia_repens	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia
Acaromyces_ingoldii	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Cryptobasidiaceae	Acaromyces
Acaulospora_colombiana	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora
Acaulospora_morrowiae	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora
Acephala_macrosclerotiorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Acephala
Acidomyces_sp_richmondensis	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Acidomyces
Acremonium_chrysogenum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Acremonium
Actinomortierella_ambigua	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella
Actinomortierella_wolfii	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella
Agaricus_bisporus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus
Agrocybe_aegerita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe
Agrocybe_pediades	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe
Akanthomyces_lecanii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Akanthomyces
Allomyces_macrogynus	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Allomyces
Alternaria_alternata	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_arborescens	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_atra	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_burnsii	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_gaisen	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_panax	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_rosae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_sp_MG1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Alternaria_tenuissima	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
Amanita_brunnescens	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Amanita_inopinata	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Amanita_muscaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Amanita_polypyramis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Amanita_rubescens	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Amanita_thiersii	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
Ambispora_gerdemannii	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora
Ambispora_leptoticha	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora
Amniculicola_lignicola	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Amniculicola
Amorphotheca_resinae	Fungi	Ascomycota	Leotiomycetes		Myxotrichaceae	Amorphotheca
Ampelomyces_quisqualis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ampelomyces
Amylocarpus_encephaloides	Fungi	Ascomycota	Leotiomycetes	Helotiales		Amylocarpus
Anaeromyces_robustus	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces
Anncaliia_algerae	Fungi	Microsporidia			Tubulinosematidae	Anncaliia
Antrodiella_citrinella	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Antrodiella
Apiotrichum_porosum	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum
Aplosporella_prunicola	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Aplosporellaceae	Aplosporella
Apophysomyces_ossiformis	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Apophysomyces
Apophysomyces_sp_BC1015	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Apophysomyces
Apophysomyces_sp_BC1021	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Apophysomyces
Apophysomyces_sp_BC1034	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Apophysomyces
Armillaria_gallica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria
Armillaria_ostoyae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria
Armillaria_solidipes	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria
Arthrobotrys_entomopaga	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys
Arthrobotrys_flagrans	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys
Arthroderma_uncinatum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma
Arthromyces_matolae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arthromyces
Ascobolus_immersus	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus
Ascochyta_lentis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta
Ascochyta_rabiei	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta
Ascodesmis_nigricans	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Ascodesmis
Ascoidea_rubescens	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea
Ascosphaera_apis	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ascosphaeraceae	Ascosphaera
Aspergillus_aculeatinus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_aculeatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_alliaceus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_arachidicola	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_avenaceus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_awamori	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_bertholletiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_bombycis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_brasiliensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_brunneoviolaceus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_burnettii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_caelatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_calidoustus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_campestris	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_candidus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_carbonarius	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_chevalieri	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_clavatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_coremiiformis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_costaricensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_cristatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_ellipticus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_eucalypticola	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_felis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_fijiensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_fischeri	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_flavus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_fumigatiaffinis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_fumigatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_glaucus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_hancockii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_heteromorphus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_hiratsukae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_homomorphus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_ibericus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_indologenus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_japonicus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_lentulus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_leporis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_luchuensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_minisclerotigenes	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_mulundensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_nanangensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_neoniger	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_nidulans	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_niger	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_nomiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_novofumigatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_novoparasiticus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_ochraceoroseus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_oryzae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_parasiticus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_phoenicis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_piperis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_pseudocaelatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_pseudonomiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_pseudotamarii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_pseudoviridinutans	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_puulaauensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_rambellii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_ruber	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_saccharolyticus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sclerotialis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sclerotiicarbonarius	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sclerotioniger	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sergii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sp_HF37	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_steynii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_sydowii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_taichungensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_tamarii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_tanneri	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_terreus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_thermomutatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_transmontanensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_tubingensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_turcosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_udagawae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_ustus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_uvarum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_vadensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_versicolor	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_violaceofuscus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_viridinutans	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_welwitschiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Aspergillus_wentii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
Asterophora_parasitica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Asterophora
Astraeus_odoratus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Astraeaceae	Astraeus
Athelia_sp_TMB	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia
Aulographum_hederae	Fungi	Ascomycota	Dothideomycetes	Aulographales	Aulographaceae	Aulographum
Aureobasidium_melanogenum	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_mustum	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_namibiae	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_pullulans	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_sp_EXF-3399	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_subglaciale	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_uvarum	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Aureobasidium_vineae	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
Auricularia_subglabra	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia
Auriculariales_sp_MPI-PUGE-AT-0066	Fungi	Basidiomycota	Agaricomycetes	Auriculariales
Auriculariopsis_ampla	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Auriculariopsis
Austropuccinia_psidii	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Austropuccinia
Babjeviella_inositovora	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Babjeviella
Bacidia_gigantensis	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia
Basidiobolus_meristosporus	Fungi	Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus
Batrachochytrium_dendrobatidis	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales		Batrachochytrium
Batrachochytrium_salamandrivorans	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales		Batrachochytrium
Baudoinia_panamericana	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Baudoinia
Beauveria_bassiana	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria
Beauveria_brongniartii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria
Bifiguratus_adelaidae	Fungi	Mucoromycota	Endogonomycetes	Endogonales		Bifiguratus
Bimuria_novae-zelandiae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Bimuria
Bipolaris_maydis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
Bipolaris_oryzae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
Bipolaris_sorokiniana	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
Bipolaris_victoriae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
Bipolaris_zeicola	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
Blastomyces_dermatitidis	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
Blastomyces_gilchristii	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
Blastomyces_parvus	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
Blastomyces_percursus	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
Blastomyces_silverae	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
Blastosporella_zonata	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Blastosporella
Blumeria_graminis	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria
Blumeria_hordei	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria
Boeremia_exigua	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia
Boletus_edulis	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_reticuloceps	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Bondarzewia_mesenterica	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Bondarzewia
Botryobasidium_botryosum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium
Botryosphaeria_dothidea	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria
Botryotinia_calthae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia
Botryotinia_convoluta	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia
Botryotinia_globosa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia
Botryotinia_narcissicola	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia
Botrytis_aclada	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_byssoidea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_cinerea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_deweyae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_elliptica	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_fragariae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_galanthina	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_hyacinthi	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_paeoniae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_porri	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_sinoallii	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_squamosa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_tulipae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Brettanomyces_bruxellensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces
Brettanomyces_naardenensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces
Brettanomyces_nanus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces
Butyriboletus_roseoflavus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Butyriboletus
Byssothecium_circinans	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Byssothecium
Cadophora_malorum	Fungi	Ascomycota	Leotiomycetes	Helotiales		Cadophora
Cadophora_sp_DSE1049	Fungi	Ascomycota	Leotiomycetes	Helotiales		Cadophora
Cadophora_sp_M221	Fungi	Ascomycota	Leotiomycetes	Helotiales		Cadophora
Calocera_cornea	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera
Calocera_viscosa	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera
Calycina_marina	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Calycina
Candida_africana	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_albicans	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_dubliniensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_maltosa	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_metapsilosis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_orthopsilosis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_parapsilosis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_tropicalis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candida_viswanathii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida
Candolleomyces_aberdarensis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces
Cantharellus_anzutake	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus
Capronia_coronata	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia
Capronia_epimyces	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia
Catenaria_anguillulae	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria
Caulochytrium_protostelioides	Fungi	Chytridiomycota	Chytridiomycetes	Caulochytriales	Caulochytriaceae	Caulochytrium
Cenococcum_geophilum	Fungi	Ascomycota	Dothideomycetes		Gloniaceae	Cenococcum
Ceraceosorus_bombacis	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
Ceraceosorus_guamensis	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
Ceratobasidium_sp_370	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_392	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_394	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_395	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_414	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_423	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_428	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratobasidium_sp_AG-Ba	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
